task	class	method	rank	feature_index	unitig_id	attribution	unitig_len	n_samples_used
material	leaf	ig	34	26854	2930164	0.07970677316188812	93	40
material	leaf	ig	35	39703	3084739	0.07880797982215881	105	40
material	leaf	ig	36	76450	3383942	-0.07768499851226807	68	40
material	leaf	ig	37	31981	3023265	0.07536154240369797	68	40
material	leaf	ig	38	50121	3218724	-0.07516176253557205	80	40
material	leaf	ig	39	18542	2903341	0.07401949167251587	82	40
material	leaf	ig	40	43403	3131443	0.07229377329349518	162	40
material	leaf	ig	41	93456	3438443	0.0714760571718216	62	40
material	leaf	ig	42	80362	3396206	-0.06909197568893433	83	40
material	leaf	ig	43	49544	3194893	-0.06718582659959793	61	40
material	leaf	ig	44	72110	3349900	0.06675704568624496	82	40
material	leaf	ig	45	25801	2927858	0.06574014574289322	63	40
material	leaf	ig	46	108146	3487285	0.06533154100179672	83	40
material	leaf	ig	47	41591	3110222	0.062267374247312546	117	40
material	leaf	ig	48	25960	2928744	0.06077902764081955	61	40
material	leaf	ig	49	93275	3438126	0.06048763915896416	61	40
material	leaf	ig	50	97468	3449943	0.058915793895721436	156	40
material	leaf	gxi	1	59495	3266019	0.22339768707752228	85	40
material	leaf	gxi	2	26189	2929358	0.20210222899913788	68	40
material	leaf	gxi	3	50027	3218471	0.20129835605621338	61	40
material	leaf	gxi	4	24359	2923653	0.174770325422287	63	40
material	leaf	gxi	5	46892	3163816	0.1570497453212738	68	40
material	leaf	gxi	6	64896	3326563	0.1502062976360321	81	40
material	leaf	gxi	7	4982	2821855	0.14845192432403564	75	40
material	leaf	gxi	8	71907	3349685	0.14137819409370422	104	40
material	leaf	gxi	9	8535	2832278	0.140706866979599	80	40
material	leaf	gxi	10	58959	3265437	0.1399909257888794	61	40
material	leaf	gxi	11	54251	3250572	0.1391167938709259	64	40
material	leaf	gxi	12	76076	3380965	0.1383342295885086	125	40
material	leaf	gxi	13	46906	3163832	0.13392844796180725	76	40
material	leaf	gxi	14	4913	2821768	0.12706780433654785	65	40
material	leaf	gxi	15	90521	3429922	0.12537531554698944	61	40
material	leaf	gxi	16	50013	3218432	0.12331186234951019	62	40
material	leaf	gxi	17	7239	2827629	0.11714278161525726	138	40
material	leaf	gxi	18	52266	3225490	0.11288589239120483	61	40
material	leaf	gxi	19	107899	3486275	0.11020348221063614	62	40
material	leaf	gxi	20	38262	3079448	0.1096189022064209	154	40
material	leaf	gxi	21	42977	3131010	0.10692985355854034	64	40
material	leaf	gxi	22	34113	3029428	0.09574766457080841	69	40
material	leaf	gxi	23	62458	3319630	0.0931629166007042	93	40
material	leaf	gxi	24	49393	3194724	-0.09284455329179764	71	40
material	leaf	gxi	25	52226	3225431	0.09113754332065582	87	40
material	leaf	gxi	26	52166	3225345	-0.08834050595760345	74	40
material	leaf	gxi	27	76975	3385353	0.08804924786090851	61	40
material	leaf	gxi	28	35595	3055230	0.0829327255487442	81	40
material	leaf	gxi	29	31981	3023265	0.0827779620885849	68	40
material	leaf	gxi	30	80362	3396206	-0.07614167034626007	83	40
material	leaf	gxi	31	39703	3084739	0.0727735310792923	105	40
material	leaf	gxi	32	46721	3163633	0.068812295794487	104	40
material	leaf	gxi	33	26854	2930164	0.06616439670324326	93	40
material	leaf	gxi	34	68762	3338824	0.06584946811199188	107	40
material	leaf	gxi	35	43403	3131443	0.06306207180023193	162	40
material	leaf	gxi	36	2317	2811809	0.06258733570575714	115	40
material	leaf	gxi	37	16025	2873873	0.06217668205499649	132	40
material	leaf	gxi	38	76450	3383942	-0.06204966455698013	68	40
material	leaf	gxi	39	38746	3083418	0.060641683638095856	62	40
material	leaf	gxi	40	18542	2903341	0.058932941406965256	82	40
material	leaf	gxi	41	50121	3218724	-0.05790960043668747	80	40
material	leaf	gxi	42	93456	3438443	0.05764707177877426	62	40
material	leaf	gxi	43	4737	2821412	-0.05530272051692009	84	40
material	leaf	gxi	44	64080	3325438	0.052669525146484375	63	40
material	leaf	gxi	45	25801	2927858	0.051370929926633835	63	40
material	leaf	gxi	46	73993	3374893	-0.0508464053273201	112	40
material	leaf	gxi	47	64945	3326613	0.04885787516832352	100	40
material	leaf	gxi	48	49544	3194893	-0.04850032180547714	61	40
material	leaf	gxi	49	19882	2907983	-0.04807830601930618	67	40
material	leaf	gxi	50	101159	3462275	-0.04763200134038925	62	40
material	marine sediment	ig	1	23142	2918818	0.6212183833122253	61	40
material	marine sediment	ig	2	60042	3290486	0.39925721287727356	61	40
material	marine sediment	ig	3	76468	3384112	0.30520099401474	61	40
material	marine sediment	ig	4	99522	3458410	0.2686816155910492	63	40
material	marine sediment	ig	5	103470	3471069	0.2629867196083069	67	40
material	marine sediment	ig	6	10249	2855824	0.24064627289772034	61	40
material	marine sediment	ig	7	71914	3349692	0.21789968013763428	63	40
material	marine sediment	ig	8	0	2624173	0.207675501704216	61	40
material	marine sediment	ig	9	37569	3078675	0.2063349485397339	105	40
material	marine sediment	ig	10	44025	3135386	0.1942238062620163	70	40
material	marine sediment	ig	11	5234	2822183	0.1806383728981018	61	40
material	marine sediment	ig	12	54397	3250729	0.14640432596206665	71	40
material	marine sediment	ig	13	104978	3475587	0.14433011412620544	61	40
material	marine sediment	ig	14	50013	3218432	-0.13334032893180847	62	40
material	marine sediment	ig	15	78415	3389963	0.13057705760002136	61	40
material	marine sediment	ig	16	11807	2861118	0.11743295192718506	62	40
material	marine sediment	ig	17	1	2624217	0.117010198533535	61	40
material	marine sediment	ig	18	69483	3342226	0.11438815295696259	62	40
material	marine sediment	ig	19	81918	3400329	0.11393618583679199	62	40
material	marine sediment	ig	20	46222	3162850	0.11033099889755249	66	40
material	marine sediment	ig	21	49544	3194893	0.10815685987472534	61	40
material	marine sediment	ig	22	102150	3465438	0.10748036950826645	69	40
material	marine sediment	ig	23	76425	3383746	0.10496411472558975	61	40
material	marine sediment	ig	24	62454	3319625	-0.10295043140649796	63	40
material	marine sediment	ig	25	108466	3487874	0.10106758028268814	61	40
material	marine sediment	ig	26	97091	3449563	-0.09671201556921005	81	40
material	marine sediment	ig	27	105607	3476627	0.09443044662475586	86	40
material	marine sediment	ig	28	50514	3219455	0.09315554052591324	61	40
material	marine sediment	ig	29	87646	3418723	0.09047134965658188	66	40
material	marine sediment	ig	30	92590	3434306	0.08992071449756622	61	40
material	marine sediment	ig	31	47903	3191276	0.08519351482391357	61	40
material	marine sediment	ig	32	16555	2898126	0.08307202160358429	61	40
material	marine sediment	ig	33	58619	3264935	-0.08022217452526093	70	40
material	marine sediment	ig	34	35857	3055535	0.07878706604242325	67	40
material	marine sediment	ig	35	58522	3264681	-0.07797907292842865	61	40
material	marine sediment	ig	36	13262	2866208	0.07311192154884338	61	40
material	marine sediment	ig	37	76467	3384111	0.07166968286037445	61	40
material	marine sediment	ig	38	71357	3348637	0.07089217007160187	61	40
material	marine sediment	ig	39	96310	3448210	0.06903545558452606	61	40
material	marine sediment	ig	40	52226	3225431	-0.06866398453712463	87	40
material	marine sediment	ig	41	62458	3319630	-0.0683543011546135	93	40
material	marine sediment	ig	42	21055	2912828	0.06755673140287399	62	40
material	marine sediment	ig	43	79129	3391604	-0.06612969189882278	98	40
material	marine sediment	ig	44	64896	3326563	-0.06577940285205841	81	40
material	marine sediment	ig	45	57269	3259676	-0.0657392293214798	73	40
material	marine sediment	ig	46	31889	3023029	-0.06500071287155151	83	40
material	marine sediment	ig	47	44444	3135973	0.06433195620775223	61	40
material	marine sediment	ig	48	63578	3321701	0.06379028409719467	71	40
material	marine sediment	ig	49	82514	3401894	0.062207531183958054	108	40
material	marine sediment	ig	50	84406	3407745	-0.058742374181747437	103	40
material	marine sediment	gxi	1	23142	2918818	0.37816497683525085	61	40
material	marine sediment	gxi	2	60042	3290486	0.34456437826156616	61	40
material	marine sediment	gxi	3	76468	3384112	0.25024041533470154	61	40
material	marine sediment	gxi	4	99522	3458410	0.1801653951406479	63	40
material	marine sediment	gxi	5	10249	2855824	0.17890359461307526	61	40
material	marine sediment	gxi	6	37569	3078675	0.17478543519973755	105	40
material	marine sediment	gxi	7	103470	3471069	0.1640155017375946	67	40
material	marine sediment	gxi	8	54397	3250729	0.16114774346351624	71	40
material	marine sediment	gxi	9	0	2624173	0.16016098856925964	61	40
material	marine sediment	gxi	10	71914	3349692	0.15528038144111633	63	40
material	marine sediment	gxi	11	44025	3135386	0.1497994363307953	70	40
material	marine sediment	gxi	12	5234	2822183	0.1392134130001068	61	40
material	marine sediment	gxi	13	46222	3162850	0.12840893864631653	66	40
material	marine sediment	gxi	14	78415	3389963	0.1079850047826767	61	40
material	marine sediment	gxi	15	105607	3476627	0.10663988441228867	86	40
material	marine sediment	gxi	16	102150	3465438	0.10519684851169586	69	40
material	marine sediment	gxi	17	104978	3475587	0.1014152318239212	61	40
material	marine sediment	gxi	18	50013	3218432	-0.10071730613708496	62	40
material	marine sediment	gxi	19	1	2624217	0.09443056583404541	61	40
material	marine sediment	gxi	20	108466	3487874	0.09190019965171814	61	40
material	marine sediment	gxi	21	81918	3400329	0.09099744260311127	62	40
material	marine sediment	gxi	22	58619	3264935	-0.09087628871202469	70	40
material	marine sediment	gxi	23	76425	3383746	0.08806843310594559	61	40
material	marine sediment	gxi	24	69483	3342226	0.08790593594312668	62	40
material	marine sediment	gxi	25	35857	3055535	0.08377853780984879	67	40
material	marine sediment	gxi	26	87646	3418723	0.0830489993095398	66	40
material	marine sediment	gxi	27	58049	3261373	0.08242736011743546	61	40
material	marine sediment	gxi	28	47903	3191276	0.080428346991539	61	40
material	marine sediment	gxi	29	62464	3319638	0.07908405363559723	83	40
material	marine sediment	gxi	30	76467	3384111	0.07694818079471588	61	40
material	marine sediment	gxi	31	11807	2861118	0.07681277394294739	62	40
material	marine sediment	gxi	32	92590	3434306	0.0656941682100296	61	40
material	marine sediment	gxi	33	50514	3219455	0.06553687155246735	61	40
material	marine sediment	gxi	34	62458	3319630	-0.06431211531162262	93	40
material	marine sediment	gxi	35	16555	2898126	0.06426636874675751	61	40
material	marine sediment	gxi	36	58522	3264681	-0.0622708685696125	61	40
material	marine sediment	gxi	37	10272	2855883	0.06180555745959282	72	40
material	marine sediment	gxi	38	97091	3449563	-0.061330460011959076	81	40
material	marine sediment	gxi	39	13262	2866208	0.05932895094156265	61	40
material	marine sediment	gxi	40	44444	3135973	0.05752483010292053	61	40
material	marine sediment	gxi	41	49544	3194893	0.055319756269454956	61	40
material	marine sediment	gxi	42	52226	3225431	-0.05487985536456108	87	40
material	marine sediment	gxi	43	105411	3476413	0.054332245141267776	87	40
material	marine sediment	gxi	44	63578	3321701	0.053902287036180496	71	40
material	marine sediment	gxi	45	96310	3448210	0.05342426151037216	61	40
material	marine sediment	gxi	46	56021	3255896	0.05138755962252617	96	40
material	marine sediment	gxi	47	90521	3429922	-0.05091292783617973	61	40
material	marine sediment	gxi	48	31126	3001199	0.05075354129076004	74	40
material	marine sediment	gxi	49	60333	3291503	0.04983961209654808	74	40
material	marine sediment	gxi	50	8535	2832278	-0.04941282793879509	80	40
material	palaeofaeces	ig	1	94768	3442816	0.13323688507080078	61	40
material	palaeofaeces	ig	2	42883	3130914	0.13312312960624695	76	40
material	palaeofaeces	ig	3	69414	3341944	0.1328568458557129	61	40
material	palaeofaeces	ig	4	2005	2811452	0.12458015978336334	61	40
material	palaeofaeces	ig	5	1806	2811123	0.12281537055969238	61	40
material	palaeofaeces	ig	6	48201	3191818	0.12206786870956421	89	40
material	palaeofaeces	ig	7	1641	2810466	0.11312080919742584	61	40
material	palaeofaeces	ig	8	480	2807158	0.10744426399469376	90	40
material	palaeofaeces	ig	9	77064	3385461	0.09973565489053726	62	40
material	palaeofaeces	ig	10	88986	3424710	0.09900717437267303	61	40
material	palaeofaeces	ig	11	50098	3218642	0.09424324333667755	70	40
material	palaeofaeces	ig	12	21174	2913142	0.09336843341588974	73	40
material	palaeofaeces	ig	13	6517	2826558	0.08756855875253677	77	40
material	palaeofaeces	ig	14	78146	3387261	0.0838765949010849	61	40
material	palaeofaeces	ig	15	78841	3391229	0.08164969831705093	61	40
material	palaeofaeces	ig	16	29249	2960882	0.07958051562309265	61	40
material	palaeofaeces	ig	17	33388	3028177	0.07562967389822006	67	40
material	palaeofaeces	ig	18	94800	3442906	0.07422174513339996	66	40
material	palaeofaeces	ig	19	91206	3430995	0.07419539242982864	71	40
material	palaeofaeces	ig	20	67975	3337894	0.07352142035961151	75	40
material	palaeofaeces	ig	21	80558	3396477	0.0724184513092041	72	40
material	palaeofaeces	ig	22	88993	3424722	0.07187385112047195	61	40
material	palaeofaeces	ig	23	92204	3433697	0.07077256590127945	66	40
material	palaeofaeces	ig	24	97904	3452306	0.06989043951034546	61	40
material	palaeofaeces	ig	25	32430	3024054	0.06925608217716217	83	40
material	palaeofaeces	ig	26	98182	3453508	0.06445910036563873	62	40
material	palaeofaeces	ig	27	61698	3293691	0.06380663067102432	77	40
material	palaeofaeces	ig	28	69424	3342013	0.06311343610286713	61	40
material	palaeofaeces	ig	29	37213	3077866	0.06273896992206573	61	40
material	palaeofaeces	ig	30	67163	3333068	0.06072688847780228	61	40
material	palaeofaeces	ig	31	31888	3023028	0.0598301999270916	67	40
material	palaeofaeces	ig	32	93020	3436973	0.05906256288290024	64	40
material	palaeofaeces	ig	33	89326	3425250	0.05798504874110222	71	40
material	palaeofaeces	ig	34	49677	3195027	0.05792316794395447	116	40
material	palaeofaeces	ig	35	93145	3437749	0.055507875978946686	64	40
material	palaeofaeces	ig	36	27766	2933222	0.05264010280370712	66	40
material	palaeofaeces	ig	37	21096	2912962	0.052173592150211334	65	40
material	palaeofaeces	ig	38	55114	3253866	0.050704557448625565	65	40
material	palaeofaeces	ig	39	72971	3372916	0.05041392892599106	64	40
material	palaeofaeces	ig	40	85971	3413181	0.05020490288734436	91	40
material	palaeofaeces	ig	41	58865	3265324	0.049831897020339966	61	40
material	palaeofaeces	ig	42	26198	2929369	0.049460090696811676	79	40
material	palaeofaeces	ig	43	10142	2854957	0.0445777103304863	61	40
material	palaeofaeces	ig	44	58403	3264111	0.04453723877668381	70	40
material	palaeofaeces	ig	45	51605	3224035	0.044476378709077835	63	40
material	palaeofaeces	ig	46	60333	3291503	0.04340744763612747	74	40
material	palaeofaeces	ig	47	19609	2907615	0.042971618473529816	72	40
material	palaeofaeces	ig	48	62464	3319638	0.042238276451826096	83	40
material	palaeofaeces	ig	49	66373	3331485	0.04164519160985947	68	40
material	palaeofaeces	ig	50	82226	3401506	0.03747904300689697	62	40
material	palaeofaeces	gxi	1	94768	3442816	0.09086386114358902	61	40
material	palaeofaeces	gxi	2	42883	3130914	0.09049059450626373	76	40
material	palaeofaeces	gxi	3	69414	3341944	0.08829522132873535	61	40
material	palaeofaeces	gxi	4	2005	2811452	0.08501701056957245	61	40
material	palaeofaeces	gxi	5	1806	2811123	0.0823536366224289	61	40
material	palaeofaeces	gxi	6	48201	3191818	0.082291379570961	89	40
material	palaeofaeces	gxi	7	1641	2810466	0.075450100004673	61	40
material	palaeofaeces	gxi	8	480	2807158	0.06982102245092392	90	40
material	palaeofaeces	gxi	9	88986	3424710	0.06735346466302872	61	40
material	palaeofaeces	gxi	10	77064	3385461	0.0671936422586441	62	40
material	palaeofaeces	gxi	11	50098	3218642	0.06554235517978668	70	40
material	palaeofaeces	gxi	12	21174	2913142	0.06379640847444534	73	40
material	palaeofaeces	gxi	13	6517	2826558	0.06004608795046806	77	40
material	palaeofaeces	gxi	14	78146	3387261	0.05659853294491768	61	40
material	palaeofaeces	gxi	15	78841	3391229	0.053678374737501144	61	40
material	palaeofaeces	gxi	16	67975	3337894	0.053652845323085785	75	40
material	palaeofaeces	gxi	17	29249	2960882	0.053169626742601395	61	40
material	palaeofaeces	gxi	18	33388	3028177	0.051914919167757034	67	40
material	palaeofaeces	gxi	19	88993	3424722	0.05081763118505478	61	40
material	palaeofaeces	gxi	20	94800	3442906	0.05077604576945305	66	40
material	palaeofaeces	gxi	21	91206	3430995	0.050152264535427094	71	40
material	palaeofaeces	gxi	22	92204	3433697	0.048863351345062256	66	40
material	palaeofaeces	gxi	23	80558	3396477	0.048122338950634	72	40
material	palaeofaeces	gxi	24	97904	3452306	0.04654506593942642	61	40
material	palaeofaeces	gxi	25	69424	3342013	0.045657120645046234	61	40
material	palaeofaeces	gxi	26	32430	3024054	0.045571185648441315	83	40
material	palaeofaeces	gxi	27	93145	3437749	0.04475660249590874	64	40
material	palaeofaeces	gxi	28	98182	3453508	0.04427708312869072	62	40
material	palaeofaeces	gxi	29	37213	3077866	0.04220777004957199	61	40
material	palaeofaeces	gxi	30	31888	3023028	0.041128359735012054	67	40
material	palaeofaeces	gxi	31	61698	3293691	0.04112549126148224	77	40
material	palaeofaeces	gxi	32	67163	3333068	0.04088496044278145	61	40
material	palaeofaeces	gxi	33	93020	3436973	0.039779938757419586	64	40
material	palaeofaeces	gxi	34	49677	3195027	0.039660800248384476	116	40
material	palaeofaeces	gxi	35	89326	3425250	0.03945145010948181	71	40
material	palaeofaeces	gxi	36	21096	2912962	0.036198750138282776	65	40
material	palaeofaeces	gxi	37	55114	3253866	0.03618894889950752	65	40
material	palaeofaeces	gxi	38	27766	2933222	0.035147976130247116	66	40
material	palaeofaeces	gxi	39	85971	3413181	0.034291449934244156	91	40
material	palaeofaeces	gxi	40	58865	3265324	0.03333890065550804	61	40
material	palaeofaeces	gxi	41	10142	2854957	0.03308582305908203	61	40
material	palaeofaeces	gxi	42	72971	3372916	0.03292740508913994	64	40
material	palaeofaeces	gxi	43	58403	3264111	0.032446086406707764	70	40
material	palaeofaeces	gxi	44	26198	2929369	0.032116588205099106	79	40
material	palaeofaeces	gxi	45	60333	3291503	0.03174303472042084	74	40
material	palaeofaeces	gxi	46	51605	3224035	0.031434036791324615	63	40
material	palaeofaeces	gxi	47	62464	3319638	0.030332401394844055	83	40
material	palaeofaeces	gxi	48	37895	3079080	0.029892420396208763	69	40
material	palaeofaeces	gxi	49	66373	3331485	0.028442705050110817	68	40
material	palaeofaeces	gxi	50	19609	2907615	0.027884185314178467	72	40
material	permafrost	ig	1	87597	3418652	0.2531262934207916	78	40
material	permafrost	ig	2	89477	3425430	0.1923169046640396	67	40
material	permafrost	ig	3	68762	3338824	0.18917176127433777	107	40
material	permafrost	ig	4	42335	3129605	0.15384767949581146	61	40
material	permafrost	ig	5	33539	3028555	0.1492805927991867	61	40
material	permafrost	ig	6	76467	3384111	0.1456117331981659	61	40
material	permafrost	ig	7	34204	3029524	0.1356315165758133	69	40
material	permafrost	ig	8	103470	3471069	-0.1335027664899826	67	40
material	permafrost	ig	9	93275	3438126	0.12896503508090973	61	40
material	permafrost	ig	10	63541	3321651	-0.1278959959745407	77	40
material	permafrost	ig	11	101108	3462057	0.12570969760417938	62	40
material	permafrost	ig	12	99522	3458410	-0.12532706558704376	63	40
material	permafrost	ig	13	26854	2930164	0.12365476787090302	93	40
material	permafrost	ig	14	27701	2933056	0.1172163262963295	75	40
material	permafrost	ig	15	10249	2855824	-0.11666867882013321	61	40
material	permafrost	ig	16	1	2624217	0.11511319875717163	61	40
material	permafrost	ig	17	40792	3108998	0.11063764244318008	61	40
material	permafrost	ig	18	104978	3475587	-0.11056222766637802	61	40
material	permafrost	ig	19	108889	3488361	0.10969512164592743	92	40
material	permafrost	ig	20	60518	3291813	0.1078224927186966	61	40
material	permafrost	ig	21	15348	2873128	0.10722661018371582	86	40
material	permafrost	ig	22	26189	2929358	0.10513018071651459	68	40
material	permafrost	ig	23	19861	2907957	-0.10432012379169464	65	40
material	permafrost	ig	24	51924	3225025	0.09643817692995071	68	40
material	permafrost	ig	25	62464	3319638	0.09624752402305603	83	40
material	permafrost	ig	26	44025	3135386	-0.09620162844657898	70	40
material	permafrost	ig	27	101650	3463067	0.09579666703939438	77	40
material	permafrost	ig	28	35857	3055535	-0.09534347057342529	67	40
material	permafrost	ig	29	90521	3429922	0.09497912973165512	61	40
material	permafrost	ig	30	52266	3225490	0.09151381999254227	61	40
material	permafrost	ig	31	5505	2822463	0.08674634248018265	81	40
material	permafrost	ig	32	33622	3028779	-0.08482319861650467	66	40
material	permafrost	ig	33	52166	3225345	-0.08389664441347122	74	40
material	permafrost	ig	34	10272	2855883	-0.08327718079090118	72	40
material	permafrost	ig	35	60042	3290486	-0.08303635567426682	61	40
material	permafrost	ig	36	96466	3448670	0.08264133334159851	66	40
material	permafrost	ig	37	82016	3400980	0.08099736273288727	61	40
material	permafrost	ig	38	63118	3320340	0.08017222583293915	217	40
material	permafrost	ig	39	71914	3349692	-0.07720497995615005	63	40
material	permafrost	ig	40	64945	3326613	0.07634536921977997	100	40
material	permafrost	ig	41	30848	3000894	0.07395072281360626	71	40
material	permafrost	ig	42	29018	2960558	0.07284098863601685	61	40
material	permafrost	ig	43	64995	3326663	0.07253475487232208	117	40
material	permafrost	ig	44	71907	3349685	0.07221490144729614	104	40
material	permafrost	ig	45	54251	3250572	0.0718335509300232	64	40
material	permafrost	ig	46	69483	3342226	-0.07178901135921478	62	40
material	permafrost	ig	47	53938	3250172	0.07110704481601715	72	40
material	permafrost	ig	48	10372	2856150	0.07095210254192352	64	40
material	permafrost	ig	49	25801	2927858	0.07071210443973541	63	40
material	permafrost	ig	50	35595	3055230	0.07023020833730698	81	40
material	permafrost	gxi	1	87597	3418652	0.175788015127182	78	40
material	permafrost	gxi	2	89477	3425430	0.13034316897392273	67	40
material	permafrost	gxi	3	68762	3338824	0.1222400888800621	107	40
material	permafrost	gxi	4	76467	3384111	0.10914580523967743	61	40
material	permafrost	gxi	5	42335	3129605	0.10552525520324707	61	40
material	permafrost	gxi	6	33539	3028555	0.1020834892988205	61	40
material	permafrost	gxi	7	101108	3462057	0.09361770004034042	62	40
material	permafrost	gxi	8	1	2624217	0.09245546907186508	61	40
material	permafrost	gxi	9	34204	3029524	0.08998563885688782	69	40
material	permafrost	gxi	10	93275	3438126	0.0896744504570961	61	40
material	permafrost	gxi	11	63541	3321651	-0.08896657824516296	77	40
material	permafrost	gxi	12	103470	3471069	-0.08564037084579468	67	40
material	permafrost	gxi	13	26854	2930164	0.08020377904176712	93	40
material	permafrost	gxi	14	99522	3458410	-0.07485441863536835	63	40
material	permafrost	gxi	15	15348	2873128	0.07449771463871002	86	40
material	permafrost	gxi	16	27701	2933056	0.07398469001054764	75	40
material	permafrost	gxi	17	19861	2907957	-0.07376362383365631	65	40
material	permafrost	gxi	18	40792	3108998	0.0736217200756073	61	40
material	permafrost	gxi	19	108889	3488361	0.07243036478757858	92	40
material	permafrost	gxi	20	60518	3291813	0.07202912122011185	61	40
material	permafrost	gxi	21	10249	2855824	-0.07180704176425934	61	40
material	permafrost	gxi	22	104978	3475587	-0.0709792822599411	61	40
material	permafrost	gxi	23	62464	3319638	0.06887918710708618	83	40
material	permafrost	gxi	24	26189	2929358	0.06683341413736343	68	40
material	permafrost	gxi	25	35857	3055535	-0.06681571900844574	67	40
material	permafrost	gxi	26	90521	3429922	0.06543020904064178	61	40
material	permafrost	gxi	27	101650	3463067	0.06266903877258301	77	40
material	permafrost	gxi	28	76468	3384112	0.0618489570915699	61	40
material	permafrost	gxi	29	51924	3225025	0.061738938093185425	68	40
material	permafrost	gxi	30	33622	3028779	-0.06173083931207657	66	40
material	permafrost	gxi	31	52266	3225490	0.0605115182697773	61	40
material	permafrost	gxi	32	52166	3225345	-0.05962509661912918	74	40
material	permafrost	gxi	33	10272	2855883	-0.059508610516786575	72	40
material	permafrost	gxi	34	44025	3135386	-0.058241136372089386	70	40
material	permafrost	gxi	35	76425	3383746	0.05823306366801262	61	40
material	permafrost	gxi	36	5505	2822463	0.056543607264757156	81	40
material	permafrost	gxi	37	82016	3400980	0.056348226964473724	61	40
material	permafrost	gxi	38	64945	3326613	0.05609942600131035	100	40
material	permafrost	gxi	39	63118	3320340	0.05491436645388603	217	40
material	permafrost	gxi	40	29018	2960558	0.05485565587878227	61	40
material	permafrost	gxi	41	25801	2927858	0.05330049991607666	63	40
material	permafrost	gxi	42	105411	3476413	0.053135789930820465	87	40
material	permafrost	gxi	43	96466	3448670	0.053124625235795975	66	40
material	permafrost	gxi	44	30848	3000894	0.050432123243808746	71	40
material	permafrost	gxi	45	53938	3250172	0.049314502626657486	72	40
material	permafrost	gxi	46	109734	3490282	0.04826951399445534	61	40
material	permafrost	gxi	47	35595	3055230	0.04799448326230049	81	40
material	permafrost	gxi	48	54251	3250572	0.047945380210876465	64	40
material	permafrost	gxi	49	71907	3349685	0.04707367718219757	104	40
material	permafrost	gxi	50	99476	3458293	0.046865783631801605	61	40
material	sediment	ig	1	40242	3086093	0.43322524428367615	73	40
material	sediment	ig	2	70924	3344861	0.39999324083328247	61	40
material	sediment	ig	3	101159	3462275	0.3413761258125305	62	40
material	sediment	ig	4	10249	2855824	0.27891862392425537	61	40
material	sediment	ig	5	31889	3023029	0.23416991531848907	83	40
material	sediment	ig	6	78736	3391086	0.2185012847185135	68	40
material	sediment	ig	7	52166	3225345	0.1959380954504013	74	40
material	sediment	ig	8	99387	3457586	0.18329688906669617	67	40
material	sediment	ig	9	105242	3476150	0.18244998157024384	84	40
material	sediment	ig	10	73993	3374893	0.13098905980587006	112	40
material	sediment	ig	11	107899	3486275	0.12433870881795883	62	40
material	sediment	ig	12	33622	3028779	0.11921380460262299	66	40
material	sediment	ig	13	105054	3475794	0.11099686473608017	67	40
material	sediment	ig	14	91219	3431008	0.10838575661182404	90	40
material	sediment	ig	15	51957	3225071	0.10647471249103546	63	40
material	sediment	ig	16	2634	2812130	0.10639490932226181	156	40
material	sediment	ig	17	63500	3321597	0.10562372207641602	74	40
material	sediment	ig	18	49393	3194724	0.10261356830596924	71	40
material	sediment	ig	19	4737	2821412	0.0989498496055603	84	40
material	sediment	ig	20	99522	3458410	0.09513269364833832	63	40
material	sediment	ig	21	105411	3476413	0.09258841723203659	87	40
material	sediment	ig	22	87903	3419001	0.08953749388456345	67	40
material	sediment	ig	23	42308	3129355	0.08799470961093903	78	40
material	sediment	ig	24	63541	3321651	0.08677051216363907	77	40
material	sediment	ig	25	90818	3430514	0.08485660701990128	61	40
material	sediment	ig	26	93145	3437749	0.08435118198394775	64	40
material	sediment	ig	27	95595	3444026	0.08334454149007797	86	40
material	sediment	ig	28	37895	3079080	0.08271683752536774	69	40
material	sediment	ig	29	93568	3438610	0.08083734661340714	89	40
material	sediment	ig	30	49885	3217514	0.07695458084344864	61	40
material	sediment	ig	31	9861	2834815	0.0756850391626358	112	40
material	sediment	ig	32	55857	3255723	0.07355688512325287	69	40
material	sediment	ig	33	104978	3475587	0.07142907381057739	61	40
material	sediment	ig	34	93456	3438443	0.07139027863740921	62	40
material	sediment	ig	35	77085	3385494	0.0713820606470108	65	40
material	sediment	ig	36	39703	3084739	0.06984518468379974	105	40
material	sediment	ig	37	47966	3191491	0.06979013234376907	81	40
material	sediment	ig	38	69533	3342375	0.06708981096744537	69	40
material	sediment	ig	39	60518	3291813	0.06607069820165634	61	40
material	sediment	ig	40	19861	2907957	0.06581036001443863	65	40
material	sediment	ig	41	76450	3383942	0.06580294668674469	68	40
material	sediment	ig	42	35738	3055411	0.06569400429725647	103	40
material	sediment	ig	43	68866	3338929	0.06511595100164413	112	40
material	sediment	ig	44	42883	3130914	-0.059897057712078094	76	40
material	sediment	ig	45	64995	3326663	0.05954582244157791	117	40
material	sediment	ig	46	63578	3321701	-0.059255145490169525	71	40
material	sediment	ig	47	76425	3383746	-0.05329111963510513	61	40
material	sediment	ig	48	24404	2923759	0.051610998809337616	61	40
material	sediment	ig	49	4913	2821768	-0.0515584833920002	65	40
material	sediment	ig	50	32145	3023679	-0.05049874633550644	67	40
material	sediment	gxi	1	10249	2855824	0.31729963421821594	61	40
material	sediment	gxi	2	70924	3344861	0.27581587433815	61	40
