task	class	method	rank	feature_index	unitig_id	attribution	unitig_len	n_samples_used
community_type	gut	gxi	36	98182	3453508	0.03306709975004196	62	40
community_type	gut	gxi	37	37213	3077866	0.0319221094250679	61	40
community_type	gut	gxi	38	49677	3195027	0.03153534233570099	116	40
community_type	gut	gxi	39	85971	3413181	0.03095840848982334	91	40
community_type	gut	gxi	40	27766	2933222	0.02984480932354927	66	40
community_type	gut	gxi	41	89326	3425250	0.029562953859567642	71	40
community_type	gut	gxi	42	66373	3331485	0.029514526948332787	68	40
community_type	gut	gxi	43	25960	2928744	0.028628379106521606	61	40
community_type	gut	gxi	44	55114	3253866	0.028499890118837357	65	40
community_type	gut	gxi	45	80795	3396767	0.02780202589929104	113	40
community_type	gut	gxi	46	73707	3374600	0.027384335175156593	79	40
community_type	gut	gxi	47	83509	3406023	0.02694750763475895	61	40
community_type	gut	gxi	48	108496	3487913	0.026459982618689537	61	40
community_type	gut	gxi	49	93020	3436973	0.025506000965833664	64	40
community_type	gut	gxi	50	58865	3265324	0.025347530841827393	61	40
community_type	oral	ig	1	40792	3108998	0.01832752302289009	61	40
community_type	oral	ig	2	22484	2917459	0.011869802139699459	61	40
community_type	oral	ig	3	84676	3408017	0.010040218941867352	98	40
community_type	oral	ig	4	10272	2855883	0.008376235142350197	72	40
community_type	oral	ig	5	16555	2898126	0.007637410424649715	61	40
community_type	oral	ig	6	46467	3163301	0.005124052055180073	77	40
community_type	oral	ig	7	104978	3475587	0.0049957456067204475	61	40
community_type	oral	ig	8	80516	3396422	0.004557342268526554	66	40
community_type	oral	ig	9	15280	2873027	0.00443607522174716	75	40
community_type	oral	ig	10	99522	3458410	-0.003809145884588361	63	40
community_type	oral	ig	11	64080	3325438	-0.0035366856027394533	63	40
community_type	oral	ig	12	57971	3260391	-0.0032327757216989994	5410	40
community_type	oral	ig	13	49907	3217624	0.0032007605768740177	61	40
community_type	oral	ig	14	26160	2929295	0.003189513925462961	61	40
community_type	oral	ig	15	42997	3131030	-0.0029308414086699486	68	40
community_type	oral	ig	16	199	2806564	-0.0028264462016522884	70	40
community_type	oral	ig	17	105242	3476150	-0.002624213695526123	84	40
community_type	oral	ig	18	31806	3022478	-0.002611395437270403	62	40
community_type	oral	ig	19	50420	3219321	0.002591643715277314	78	40
community_type	oral	ig	20	93837	3438926	0.002457261085510254	61	40
community_type	oral	ig	21	72226	3350023	0.002422493416815996	76	40
community_type	oral	ig	22	47657	3190201	0.0024202007334679365	66	40
community_type	oral	ig	23	19861	2907957	0.0024133636616170406	65	40
community_type	oral	ig	24	35857	3055535	-0.0023534127976745367	67	40
community_type	oral	ig	25	9805	2834757	0.0023419675417244434	107	40
community_type	oral	ig	26	80086	3395337	-0.0023064822889864445	61	40
community_type	oral	ig	27	2905	2814978	0.0022292216308414936	72	40
community_type	oral	ig	28	32145	3023679	-0.0021844280418008566	67	40
community_type	oral	ig	29	9873	2834830	0.002139815129339695	112	40
community_type	oral	ig	30	30848	3000894	-0.002111658686771989	71	40
community_type	oral	ig	31	26084	2929083	-0.0021001871209591627	65	40
community_type	oral	ig	32	100175	3459552	0.0020961640402674675	82	40
community_type	oral	ig	33	83596	3406445	0.002089233137667179	74	40
community_type	oral	ig	34	44444	3135973	-0.0020804116502404213	61	40
community_type	oral	ig	35	87024	3417451	-0.002063720254227519	64	40
community_type	oral	ig	36	44025	3135386	-0.002062524203211069	70	40
community_type	oral	ig	37	105149	3476020	0.002042211126536131	68	40
community_type	oral	ig	38	105187	3476073	-0.0020134001970291138	72	40
community_type	oral	ig	39	71289	3348470	0.0019787070341408253	63	40
community_type	oral	ig	40	79159	3391636	0.001970338635146618	88	40
community_type	oral	ig	41	74486	3376093	-0.001970280660316348	61	40
community_type	oral	ig	42	103648	3471311	-0.0019695465452969074	80	40
community_type	oral	ig	43	105083	3475885	-0.0019505169475451112	67	40
community_type	oral	ig	44	46406	3163211	0.0019504486117511988	70	40
community_type	oral	ig	45	54221	3250539	0.0019384862389415503	76	40
community_type	oral	ig	46	53958	3250195	-0.001934317173436284	61	40
community_type	oral	ig	47	58196	3261578	0.001912070089019835	71	40
community_type	oral	ig	48	45699	3138152	-0.0018894238164648414	76	40
community_type	oral	ig	49	58959	3265437	0.0018812451744452119	61	40
community_type	oral	ig	50	58522	3264681	0.001879597781226039	61	40
community_type	oral	gxi	1	40792	3108998	0.0019886293448507786	61	40
community_type	oral	gxi	2	84676	3408017	0.001115988241508603	98	40
community_type	oral	gxi	3	22484	2917459	0.0010937873739749193	61	40
community_type	oral	gxi	4	199	2806564	-0.0006861920119263232	70	40
community_type	oral	gxi	5	10272	2855883	0.0006558060413226485	72	40
community_type	oral	gxi	6	105083	3475885	-0.0006197598413564265	67	40
community_type	oral	gxi	7	26160	2929295	0.0005881126853637397	61	40
community_type	oral	gxi	8	50420	3219321	0.000585526111535728	78	40
community_type	oral	gxi	9	32145	3023679	-0.0005823421524837613	67	40
community_type	oral	gxi	10	78882	3391293	-0.0005730114644393325	75	40
community_type	oral	gxi	11	16555	2898126	0.000565913156606257	61	40
community_type	oral	gxi	12	105149	3476020	0.0005634971894323826	68	40
community_type	oral	gxi	13	99522	3458410	-0.0005415111081674695	63	40
community_type	oral	gxi	14	47912	3191301	-0.0005274608847685158	73	40
community_type	oral	gxi	15	103470	3471069	-0.0005114177474752069	67	40
community_type	oral	gxi	16	26643	2929939	0.0004812373372260481	123	40
community_type	oral	gxi	17	31806	3022478	-0.000448895909357816	62	40
community_type	oral	gxi	18	100175	3459552	0.0004428475222084671	82	40
community_type	oral	gxi	19	96215	3447753	0.00043407129123806953	62	40
community_type	oral	gxi	20	49928	3217820	-0.00042445826693437994	61	40
community_type	oral	gxi	21	106883	3481811	0.00041939684888347983	90	40
community_type	oral	gxi	22	81948	3400596	0.0004171985201537609	61	40
community_type	oral	gxi	23	4504	2820487	-0.0003989734104834497	66	40
community_type	oral	gxi	24	42997	3131030	-0.0003987176460213959	68	40
community_type	oral	gxi	25	105242	3476150	-0.00039341411320492625	84	40
community_type	oral	gxi	26	19649	2907664	-0.00038484687684103847	61	40
community_type	oral	gxi	27	92800	3434522	-0.00037732277996838093	78	40
community_type	oral	gxi	28	69483	3342226	0.0003712060279212892	62	40
community_type	oral	gxi	29	62454	3319625	0.00036825082497671247	63	40
community_type	oral	gxi	30	44046	3135432	0.00036480510607361794	65	40
community_type	oral	gxi	31	103648	3471311	-0.0003639528586063534	80	40
community_type	oral	gxi	32	38851	3083699	-0.0003609803388826549	65	40
community_type	oral	gxi	33	74486	3376093	-0.00035941379610449076	61	40
community_type	oral	gxi	34	46467	3163301	0.00035547668812796474	77	40
community_type	oral	gxi	35	93837	3438926	0.0003475086123216897	61	40
community_type	oral	gxi	36	80516	3396422	0.00034587373374961317	66	40
community_type	oral	gxi	37	78085	3387114	-0.00033916503889486194	79	40
community_type	oral	gxi	38	68762	3338824	0.0003300174721516669	107	40
community_type	oral	gxi	39	58959	3265437	0.00032943161204457283	61	40
community_type	oral	gxi	40	9805	2834757	0.0003293875779490918	107	40
community_type	oral	gxi	41	15280	2873027	0.0003248953726142645	75	40
community_type	oral	gxi	42	45699	3138152	-0.0003170083509758115	76	40
community_type	oral	gxi	43	39192	3084197	-0.00031543898512609303	61	40
community_type	oral	gxi	44	62663	3319875	-0.00031325043528340757	69	40
community_type	oral	gxi	45	79095	3391568	-0.0003105210489593446	94	40
community_type	oral	gxi	46	35857	3055535	-0.0003025106561835855	67	40
community_type	oral	gxi	47	53958	3250195	-0.0003007777559105307	61	40
community_type	oral	gxi	48	21022	2912757	-0.0002937481622211635	69	40
community_type	oral	gxi	49	64576	3326217	-0.00029216837720014155	63	40
community_type	oral	gxi	50	19307	2906555	-0.00029107669251970947	62	40
community_type	plant tissue	ig	1	52266	3225490	0.10238669067621231	61	40
community_type	plant tissue	ig	2	54251	3250572	0.09836796671152115	64	40
community_type	plant tissue	ig	3	59495	3266019	0.09758192300796509	85	40
community_type	plant tissue	ig	4	38746	3083418	0.09455206245183945	62	40
community_type	plant tissue	ig	5	58959	3265437	0.08926248550415039	61	40
community_type	plant tissue	ig	6	62458	3319630	0.08121941238641739	93	40
community_type	plant tissue	ig	7	71907	3349685	0.0775516927242279	104	40
community_type	plant tissue	ig	8	91219	3431008	0.07537681609392166	90	40
community_type	plant tissue	ig	9	64945	3326613	0.07380135357379913	100	40
community_type	plant tissue	ig	10	9861	2834815	0.07034436613321304	112	40
community_type	plant tissue	ig	11	8535	2832278	0.06944678723812103	80	40
community_type	plant tissue	ig	12	85202	3408801	0.06909547746181488	198	40
community_type	plant tissue	ig	13	7239	2827629	0.06651368737220764	138	40
community_type	plant tissue	ig	14	49885	3217514	0.06537416577339172	61	40
community_type	plant tissue	ig	15	87348	3418309	0.06339100748300552	93	40
community_type	plant tissue	ig	16	50027	3218471	0.06318911164999008	61	40
community_type	plant tissue	ig	17	42977	3131010	0.06262047588825226	64	40
community_type	plant tissue	ig	18	79129	3391604	0.0607089102268219	98	40
community_type	plant tissue	ig	19	26189	2929358	0.06045057624578476	68	40
community_type	plant tissue	ig	20	46906	3163832	0.059597648680210114	76	40
community_type	plant tissue	ig	21	64896	3326563	0.058799516409635544	81	40
community_type	plant tissue	ig	22	47721	3190795	0.05869855359196663	66	40
community_type	plant tissue	ig	23	96528	3448848	0.05806565284729004	81	40
community_type	plant tissue	ig	24	102573	3466203	0.05780699849128723	155	40
community_type	plant tissue	ig	25	72488	3350285	0.057578135281801224	155	40
community_type	plant tissue	ig	26	34113	3029428	0.05536707490682602	69	40
community_type	plant tissue	ig	27	18542	2903341	0.054830580949783325	82	40
community_type	plant tissue	ig	28	108146	3487285	0.054579805582761765	83	40
community_type	plant tissue	ig	29	52166	3225345	0.0543593093752861	74	40
community_type	plant tissue	ig	30	39703	3084739	0.05207750201225281	105	40
community_type	plant tissue	ig	31	52226	3225431	0.051923058927059174	87	40
community_type	plant tissue	ig	32	24359	2923653	0.051643382757902145	63	40
community_type	plant tissue	ig	33	94	2806278	0.05061284452676773	64	40
community_type	plant tissue	ig	34	107899	3486275	0.05024394392967224	62	40
community_type	plant tissue	ig	35	91350	3431148	0.049922410398721695	94	40
community_type	plant tissue	ig	36	20998	2912664	0.04851263761520386	77	40
community_type	plant tissue	ig	37	72110	3349900	0.04685739055275917	82	40
community_type	plant tissue	ig	38	38262	3079448	0.045913711190223694	154	40
community_type	plant tissue	ig	39	76076	3380965	0.04590781033039093	125	40
community_type	plant tissue	ig	40	24187	2923000	0.04570934548974037	64	40
community_type	plant tissue	ig	41	68866	3338929	0.04086577519774437	112	40
community_type	plant tissue	ig	42	63500	3321597	0.04085559397935867	74	40
community_type	plant tissue	ig	43	56021	3255896	0.040854234248399734	96	40
community_type	plant tissue	ig	44	50121	3218724	0.040553007274866104	80	40
community_type	plant tissue	ig	45	46209	3162820	0.040115077048540115	70	40
community_type	plant tissue	ig	46	4737	2821412	0.0397941954433918	84	40
community_type	plant tissue	ig	47	76233	3381122	0.03909478336572647	217	40
community_type	plant tissue	ig	48	41496	3110119	0.0390491858124733	145	40
community_type	plant tissue	ig	49	21055	2912828	0.03902891278266907	62	40
community_type	plant tissue	ig	50	90521	3429922	0.036623045802116394	61	40
community_type	plant tissue	gxi	1	52266	3225490	0.07613089680671692	61	40
community_type	plant tissue	gxi	2	59495	3266019	0.07425384223461151	85	40
community_type	plant tissue	gxi	3	38746	3083418	0.07278059422969818	62	40
community_type	plant tissue	gxi	4	54251	3250572	0.06826448440551758	64	40
community_type	plant tissue	gxi	5	58959	3265437	0.06236620992422104	61	40
community_type	plant tissue	gxi	6	62458	3319630	0.058480679988861084	93	40
community_type	plant tissue	gxi	7	71907	3349685	0.05504727363586426	104	40
community_type	plant tissue	gxi	8	91219	3431008	0.05451085418462753	90	40
community_type	plant tissue	gxi	9	8535	2832278	0.05090068653225899	80	40
community_type	plant tissue	gxi	10	9861	2834815	0.050857432186603546	112	40
community_type	plant tissue	gxi	11	87348	3418309	0.05017155408859253	93	40
community_type	plant tissue	gxi	12	7239	2827629	0.04722260683774948	138	40
community_type	plant tissue	gxi	13	64945	3326613	0.046238429844379425	100	40
community_type	plant tissue	gxi	14	49885	3217514	0.045179981738328934	61	40
community_type	plant tissue	gxi	15	85202	3408801	0.04481921344995499	198	40
community_type	plant tissue	gxi	16	47721	3190795	0.044413477182388306	66	40
community_type	plant tissue	gxi	17	42977	3131010	0.04433068260550499	64	40
community_type	plant tissue	gxi	18	34113	3029428	0.04253048822283745	69	40
community_type	plant tissue	gxi	19	64896	3326563	0.0421406552195549	81	40
community_type	plant tissue	gxi	20	79129	3391604	0.040415167808532715	98	40
community_type	plant tissue	gxi	21	46906	3163832	0.0403914637863636	76	40
community_type	plant tissue	gxi	22	18542	2903341	0.0403287298977375	82	40
community_type	plant tissue	gxi	23	96528	3448848	0.04013819620013237	81	40
community_type	plant tissue	gxi	24	52166	3225345	0.039705924689769745	74	40
community_type	plant tissue	gxi	25	72488	3350285	0.03954916074872017	155	40
community_type	plant tissue	gxi	26	52226	3225431	0.03938662260770798	87	40
community_type	plant tissue	gxi	27	26189	2929358	0.039148323237895966	68	40
community_type	plant tissue	gxi	28	108146	3487285	0.038739170879125595	83	40
community_type	plant tissue	gxi	29	39703	3084739	0.03868403285741806	105	40
community_type	plant tissue	gxi	30	102573	3466203	0.03854624181985855	155	40
community_type	plant tissue	gxi	31	50027	3218471	0.037717316299676895	61	40
community_type	plant tissue	gxi	32	107899	3486275	0.03685490041971207	62	40
community_type	plant tissue	gxi	33	91350	3431148	0.03606123849749565	94	40
community_type	plant tissue	gxi	34	76076	3380965	0.035906832665205	125	40
community_type	plant tissue	gxi	35	94	2806278	0.03447456657886505	64	40
community_type	plant tissue	gxi	36	20998	2912664	0.03385861963033676	77	40
community_type	plant tissue	gxi	37	38262	3079448	0.03219268471002579	154	40
community_type	plant tissue	gxi	38	72110	3349900	0.031994860619306564	82	40
community_type	plant tissue	gxi	39	3576	2816477	0.030482899397611618	107	40
community_type	plant tissue	gxi	40	41496	3110119	0.02990143373608589	145	40
community_type	plant tissue	gxi	41	24359	2923653	0.02973352000117302	63	40
community_type	plant tissue	gxi	42	50121	3218724	0.02951885387301445	80	40
community_type	plant tissue	gxi	43	76233	3381122	0.029160484671592712	217	40
community_type	plant tissue	gxi	44	4737	2821412	0.028285861015319824	84	40
community_type	plant tissue	gxi	45	90521	3429922	0.02809492126107216	61	40
community_type	plant tissue	gxi	46	4913	2821768	0.027943987399339676	65	40
community_type	plant tissue	gxi	47	46209	3162820	0.027938881888985634	70	40
community_type	plant tissue	gxi	48	50013	3218432	0.027772331610322	62	40
community_type	plant tissue	gxi	49	63500	3321597	0.027747362852096558	74	40
community_type	plant tissue	gxi	50	31981	3023265	0.026793623343110085	68	40
community_type	skeletal tissue	ig	1	57971	3260391	0.4687131941318512	5410	40
community_type	skeletal tissue	ig	2	49928	3217820	0.3072959780693054	61	40
community_type	skeletal tissue	ig	3	51957	3225071	0.19719508290290833	63	40
community_type	skeletal tissue	ig	4	35857	3055535	0.1824706494808197	67	40
community_type	skeletal tissue	ig	5	105187	3476073	0.15574665367603302	72	40
community_type	skeletal tissue	ig	6	46467	3163301	-0.09592878818511963	77	40
community_type	skeletal tissue	ig	7	69694	3342780	0.08526747673749924	72	40
community_type	skeletal tissue	ig	8	99450	3458162	0.08115797489881516	61	40
community_type	skeletal tissue	ig	9	95134	3443497	0.08044469356536865	63	40
community_type	skeletal tissue	ig	10	30848	3000894	0.07185115665197372	71	40
community_type	skeletal tissue	ig	11	44372	3135880	0.07011134922504425	92	40
community_type	skeletal tissue	ig	12	69845	3342994	0.06421998143196106	70	40
community_type	skeletal tissue	ig	13	8222	2831852	0.061047643423080444	70	40
community_type	skeletal tissue	ig	14	85859	3413029	0.0604146346449852	68	40
community_type	skeletal tissue	ig	15	32145	3023679	0.056728970259428024	67	40
community_type	skeletal tissue	ig	16	26084	2929083	0.05567462369799614	65	40
community_type	skeletal tissue	ig	17	42667	3130623	0.05550479143857956	61	40
community_type	skeletal tissue	ig	18	6972	2827350	-0.05465660244226456	76	40
community_type	skeletal tissue	ig	19	77335	3385757	0.053755711764097214	80	40
community_type	skeletal tissue	ig	20	82760	3402173	0.053567491471767426	109	40
community_type	skeletal tissue	ig	21	78828	3391213	0.05023684352636337	72	40
community_type	skeletal tissue	ig	22	54218	3250535	0.04995710402727127	80	40
community_type	skeletal tissue	ig	23	53958	3250195	0.046834420412778854	61	40
community_type	skeletal tissue	ig	24	65742	3330415	0.046730466187000275	61	40
community_type	skeletal tissue	ig	25	10635	2856644	0.04625968262553215	98	40
